FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
15/06/2024;ES31;1-;120;105;55;65;47;35;46;70;73;149;189;211;
15/06/2024;ES31;1=;290;265;267;173;127;185;195;150;192;215;142;115;
15/06/2024;ES31;2-;84;81;54;46;41;40;48;122;122;167;179;237;
15/06/2024;ES31;2=;246;239;225;151;114;195;194;161;237;198;133;90;
15/06/2024;ES32;1-;395;337;264;217;189;187;197;239;276;373;477;538;
15/06/2024;ES32;1=;613;580;577;409;395;490;437;534;653;594;432;348;
15/06/2024;ES32;2-;346;320;242;222;148;125;141;116;136;188;268;343;
15/06/2024;ES32;2=;383;427;384;352;339;355;297;316;349;408;362;390;
15/06/2024;ES33;1-;461;309;164;111;83;121;269;317;373;645;884;957;
15/06/2024;ES33;1=;1030;1122;1189;694;635;865;976;857;956;934;645;511;
15/06/2024;ES33;2-;424;237;116;65;61;57;106;193;299;404;571;726;
15/06/2024;ES33;2=;371;807;691;409;376;525;502;305;186;274;218;354;
15/06/2024;ES34;1-;224;210;220;201;174;156;140;195;202;249;345;390;
15/06/2024;ES34;1=;400;377;342;343;316;291;321;338;381;348;311;281;
15/06/2024;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0;
15/06/2024;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0;
15/06/2024;ES36;1-;891;659;445;401;490;544;350;535;770;946;1135;1304;
15/06/2024;ES36;1=;1574;1502;934;979;1146;1044;1048;1378;1377;992;936;1000;
15/06/2024;ES36;2-;609;402;294;199;265;404;335;576;875;1215;1445;1563;
15/06/2024;ES36;2=;1635;1554;961;1030;1348;1376;1411;1820;1477;1004;857;669;
15/06/2024;ES37;1-;501;355;267;278;230;259;297;523;701;849;1043;1257;
15/06/2024;ES37;1=;1318;1107;793;752;1021;788;829;886;887;661;687;677;
15/06/2024;ES37;2-;400;307;202;192;193;341;473;746;1054;1199;1341;1484;
15/06/2024;ES37;2=;1637;1320;789;792;1109;1063;1054;1373;1185;807;653;546;
15/06/2024;ES38;1-;165;95;71;38;18;39;63;92;161;252;325;459;
15/06/2024;ES38;1=;453;474;419;307;277;381;363;336;405;363;265;194;
15/06/2024;ES38;2-;118;62;46;33;30;39;49;113;167;254;321;344;
15/06/2024;ES38;2=;405;381;301;204;223;291;286;273;318;259;203;167;
15/06/2024;ES39;1-;670;732;527;290;163;161;247;389;519;758;950;1169;
15/06/2024;ES39;1=;1389;1597;1903;1702;1033;1036;1464;1407;1326;1704;1604;1170;
15/06/2024;ES39;2-;787;725;536;298;167;111;150;307;523;869;1257;1601;
15/06/2024;ES39;2=;1834;1896;2023;1696;1086;1098;1522;1264;1187;1537;1321;1050;
15/06/2024;ES40;1-;638;453;266;235;262;269;364;535;795;1025;1336;1361;
15/06/2024;ES40;1=;1693;1411;938;940;1183;1193;1089;1388;1286;914;790;857;
15/06/2024;ES40;2-;722;482;331;271;349;381;389;638;970;1148;1420;1479;
15/06/2024;ES40;2=;1674;1365;846;929;1214;1049;1068;1322;1219;856;800;839;
15/06/2024;ES41;1-;398;330;243;190;274;335;389;447;659;815;883;948;
15/06/2024;ES41;1=;988;865;658;698;715;708;682;758;685;658;555;523;
15/06/2024;ES41;2-;306;221;162;163;176;238;259;362;486;612;687;773;
15/06/2024;ES41;2=;857;749;552;562;690;628;687;668;640;579;511;437;
15/06/2024;ES42;1-;222;194;115;149;169;186;144;220;319;400;448;454;
15/06/2024;ES42;1=;503;473;335;334;413;354;316;451;424;333;297;304;
15/06/2024;ES42;2-;254;185;144;94;119;149;115;192;290;414;496;553;
15/06/2024;ES42;2=;625;603;386;336;461;462;415;585;499;333;300;342;
15/06/2024;ES43;1-;74;51;27;34;19;30;50;64;102;138;150;159;
15/06/2024;ES43;1=;171;184;182;102;90;140;151;147;167;137;121;88;
15/06/2024;ES43;2-;264;195;153;110;83;74;115;133;175;273;336;457;
15/06/2024;ES43;2=;407;408;401;292;307;367;352;362;374;384;331;315;
15/06/2024;ES44;1-;801;758;583;529;426;5413;424;549;815;1124;1340;1572;
15/06/2024;ES44;1=;1615;1463;1151;1131;1217;1368;1417;1598;1419;1199;1016;1017;
15/06/2024;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0;
15/06/2024;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0;
15/06/2024;ES45;1-;873;705;499;392;320;374;361;610;787;1001;1293;1660;
15/06/2024;ES45;1=;1688;1419;1327;1281;1486;1284;1348;1557;1457;1190;1101;1071;
15/06/2024;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0;
15/06/2024;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0;
15/06/2024;ES46;1-;230;154;102;127;175;254;339;394;579;683;768;803;
15/06/2024;ES46;1=;789;734;519;535;683;609;597;662;506;519;414;334;
15/06/2024;ES46;2-;275;171;131;122;127;233;271;353;512;584;689;754;
15/06/2024;ES46;2=;841;704;554;523;598;558;591;659;684;601;470;401;
15/06/2024;ES47;1-;347;256;181;168;162;180;257;321;492;567;627;678;
15/06/2024;ES47;1=;723;696;593;557;568;576;585;672;610;541;541;464;
15/06/2024;ES47;2-;427;307;274;233;188;221;307;436;560;629;673;646;
15/06/2024;ES47;2=;702;646;530;556;542;569;562;640;576;509;510;414;
15/06/2024;ES48;1-;325;179;127;113;112;267;420;541;628;708;770;767;
15/06/2024;ES48;1=;803;804;526;518;628;661;650;698;631;566;468;415;
15/06/2024;ES48;2-;446;183;143;101;125;230;252;395;550;653;814;829;
15/06/2024;ES48;2=;825;732;544;536;577;607;571;650;544;485;371;377;
15/06/2024;ES49;1-;342;242;159;96;116;111;189;316;491;573;653;701;
15/06/2024;ES49;1=;673;625;479;458;574;502;565;654;576;476;549;464;
15/06/2024;ES49;2-;174;141;100;82;68;54;68;95;135;209;273;361;
15/06/2024;ES49;2=;377;417;404;294;218;311;336;370;443;408;309;211;
15/06/2024;ES50;1-;236;231;185;118;85;97;90;105;137;148;222;292;
15/06/2024;ES50;1=;277;327;397;282;230;234;289;305;362;352;294;269;
15/06/2024;ES50;2-;175;169;145;117;97;96;91;79;200;225;296;353;
15/06/2024;ES50;2=;360;404;381;231;377;482;440;517;343;417;241;208;
15/06/2024;ES51;1-;153;119;98;60;61;66;69;90;146;221;299;318;
15/06/2024;ES51;1=;331;399;391;236;213;251;291;252;288;350;252;191;
15/06/2024;ES51;2-;128;86;67;53;48;47;52;73;138;260;300;351;
15/06/2024;ES51;2=;371;315;377;183;172;210;218;182;229;222;187;149;
15/06/2024;ES52;1-;214;261;117;73;72;67;123;94;130;268;364;412;
15/06/2024;ES52;1=;466;495;485;279;265;367;398;369;431;464;347;225;
15/06/2024;ES52;2-;410;361;298;153;150;155;189;374;316;378;551;737;
15/06/2024;ES52;2=;733;609;473;448;625;544;425;566;293;514;426;400;
15/06/2024;ES53;1-;139;109;108;58;55;56;61;85;111;149;192;196;
15/06/2024;ES53;1=;214;252;233;219;216;225;216;190;210;193;203;158;
15/06/2024;ES53;2-;281;235;214;202;161;127;208;216;235;297;353;376;
15/06/2024;ES53;2=;408;465;410;346;390;409;384;420;455;382;358;335;
15/06/2024;ES54;1-;117;86;82;54;47;51;79;115;133;181;200;242;
15/06/2024;ES54;1=;268;265;253;210;185;227;185;198;234;227;209;175;
15/06/2024;ES54;2-;209;138;123;75;60;68;79;90;149;198;229;282;
15/06/2024;ES54;2=;284;304;271;238;259;258;278;294;243;273;271;251;
15/06/2024;ES55;1-;112;83;53;35;20;20;48;75;116;178;201;224;
15/06/2024;ES55;1=;269;271;219;211;163;200;193;172;195;190;178;153;
15/06/2024;ES55;2-;74;32;41;24;23;31;59;68;86;114;164;229;
15/06/2024;ES55;2=;215;242;191;161;150;144;140;174;182;172;136;106;
15/06/2024;ES56;1-;361;85;28;36;43;72;100;144;172;204;231;230;
15/06/2024;ES56;1=;228;225;129;155;187;154;156;208;129;216;153;142;
15/06/2024;ES56;2-;120;41;38;21;25;46;64;94;107;123;123;149;
15/06/2024;ES56;2=;133;156;100;80;83;71;96;102;119;98;91;76;
15/06/2024;ES57;1-;150;65;48;37;68;73;144;269;428;464;588;661;
15/06/2024;ES57;1=;565;537;368;316;433;393;374;478;360;293;246;215;
15/06/2024;ES57;2-;91;51;32;27;33;72;127;270;405;441;514;504;
15/06/2024;ES57;2=;516;480;278;277;394;361;378;419;386;280;186;182;
15/06/2024;ES58;1-;120;50;49;30;42;61;108;169;243;283;340;425;
15/06/2024;ES58;1=;385;257;199;210;256;261;282;316;225;185;156;130;
15/06/2024;ES58;2-;83;35;16;21;30;33;62;147;160;233;244;280;
15/06/2024;ES58;2=;285;197;164;124;157;179;189;236;231;164;129;99;
15/06/2024;ES59;1-;88;68;37;53;49;68;80;98;152;212;203;258;
15/06/2024;ES59;1=;257;233;202;158;182;163;146;191;191;196;179;129;
15/06/2024;ES59;2-;38;123;26;30;27;72;85;103;174;172;192;370;
15/06/2024;ES59;2=;180;134;93;289;243;121;117;150;171;106;90;124;
15/06/2024;ES60;1-;87;85;73;75;51;82;123;194;322;418;438;460;
15/06/2024;ES60;1=;449;336;219;246;291;325;278;357;253;192;192;164;
15/06/2024;ES60;2-;128;106;58;41;59;81;94;157;259;337;370;470;
15/06/2024;ES60;2=;514;397;301;279;366;315;346;457;393;342;238;221;
16/06/2024;ES01;1-;793;636;489;401;331;326;216;257;186;288;345;450;
16/06/2024;ES01;1=;652;687;571;862;1001;984;1076;1231;1194;1020;850;526;
16/06/2024;ES01;2-;691;545;382;337;279;331;197;355;691;598;751;872;
16/06/2024;ES01;2=;678;863;717;824;895;823;913;843;698;526;467;330;
16/06/2024;ES02;1-;413;428;363;291;285;233;188;131;95;86;273;412;
16/06/2024;ES02;1=;417;196;389;393;375;432;429;362;429;432;319;256;
16/06/2024;ES02;2-;1225;1117;845;678;581;498;460;394;426;576;705;918;
16/06/2024;ES02;2=;1070;1155;1204;974;960;1066;1036;1066;1063;1068;969;771;
16/06/2024;ES03;1-;535;446;310;252;210;168;233;397;393;496;701;1127;
16/06/2024;ES03;1=;1272;1307;1285;833;734;1030;1260;1165;1121;1082;758;451;
16/06/2024;ES03;2-;393;308;190;143;122;97;106;147;225;253;357;549;
16/06/2024;ES03;2=;758;918;874;606;491;614;734;800;775;847;573;352;
16/06/2024;ES04;1-;541;454;369;205;156;150;183;190;308;373;397;599;
16/06/2024;ES04;1=;734;833;933;597;610;820;1018;1014;1054;948;668;429;
16/06/2024;ES04;2-;255;189;135;77;80;83;72;136;192;340;461;610;
16/06/2024;ES04;2=;577;593;435;274;285;399;378;422;419;402;372;179;
16/06/2024;ES05;1-;2178;1713;1529;1156;998;820;965;751;657;993;1100;1289;
16/06/2024;ES05;1=;1454;1619;1934;1771;1686;1925;1825;1835;2067;2060;1801;1670;
16/06/2024;ES05;2-;848;613;488;360;303;291;485;463;594;749;997;1205;
16/06/2024;ES05;2=;1295;1314;1184;942;1043;1336;1567;1602;1561;1364;1158;846;
16/06/2024;ES06;1-;186;102;57;47;41;80;98;106;185;275;422;451;
16/06/2024;ES06;1=;550;499;308;360;401;429;441;511;391;303;180;92;
16/06/2024;ES06;2-;155;95;70;52;46;60;82;107;158;260;347;442;
16/06/2024;ES06;2=;458;404;260;286;357;345;390;365;324;240;148;75;
16/06/2024;ES07;1-;1411;999;626;500;378;349;526;501;769;1092;1325;2251;
16/06/2024;ES07;1=;2277;2090;1855;1431;1461;1733;1808;1785;1919;1868;1498;971;
16/06/2024;ES07;2-;1053;684;507;343;341;459;762;902;958;1230;1646;1961;
16/06/2024;ES07;2=;2114;2305;2158;1388;1679;2118;2390;2506;2457;2087;1748;882;
16/06/2024;ES08;1-;794;748;781;668;570;526;451;398;300;78;485;613;
16/06/2024;ES08;1=;311;351;672;669;768;811;769;808;778;724;631;570;
16/06/2024;ES08;2-;854;779;784;739;663;611;516;486;287;32;554;838;
16/06/2024;ES08;2=;55;265;806;836;833;841;822;786;857;878;736;641;
16/06/2024;ES09;1-;730;742;705;638;556;490;457;440;519;652;671;807;
16/06/2024;ES09;1=;805;885;795;836;781;752;757;764;856;710;663;487;
16/06/2024;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES10;2-;336;272;238;160;142;120;173;182;214;303;387;462;
16/06/2024;ES10;2=;462;513;482;392;391;437;448;404;431;399;417;311;
16/06/2024;ES11;1-;1621;1378;851;490;292;240;400;858;1421;1860;2274;2749;
16/06/2024;ES11;1=;3266;3609;3872;3286;1975;2329;2928;3125;3231;3101;2718;2037;
16/06/2024;ES11;2-;2392;2171;1455;897;491;398;428;796;915;1375;1823;2407;
16/06/2024;ES11;2=;3527;3801;4038;3617;2633;2876;3872;4403;4595;4767;4090;2816;
16/06/2024;ES12;1-;1414;1165;1004;876;796;649;572;682;761;1030;1355;1686;
16/06/2024;ES12;1=;1804;1802;1474;1632;1782;1824;1851;1873;1788;1553;1204;671;
16/06/2024;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES13;1-;856;700;551;510;397;349;242;288;380;521;764;1131;
16/06/2024;ES13;1=;982;782;603;707;847;864;964;1019;960;739;563;408;
16/06/2024;ES13;2-;1244;1003;778;546;450;435;242;296;474;605;835;1114;
16/06/2024;ES13;2=;1048;894;778;833;1020;1096;992;1086;1063;825;615;522;
16/06/2024;ES14;1-;115;88;62;65;33;39;35;52;78;90;133;166;
16/06/2024;ES14;1=;181;176;134;119;134;223;159;182;179;139;91;57;
16/06/2024;ES14;2-;71;47;43;31;30;23;26;30;47;57;104;116;
16/06/2024;ES14;2=;130;148;93;112;124;170;129;135;163;90;68;49;
16/06/2024;ES15;1-;171;107;80;69;54;70;154;200;284;384;470;477;
16/06/2024;ES15;1=;449;435;282;335;377;430;599;479;420;344;205;116;
16/06/2024;ES15;2-;153;102;32;48;53;39;64;282;225;216;281;370;
16/06/2024;ES15;2=;465;414;249;266;375;439;484;528;460;289;201;226;
16/06/2024;ES16;1-;854;695;564;496;392;398;261;121;290;631;863;1018;
16/06/2024;ES16;1=;1202;931;754;843;982;1024;1038;1115;943;802;645;485;
16/06/2024;ES16;2-;682;475;354;281;265;236;187;93;263;556;760;915;
16/06/2024;ES16;2=;1010;969;612;644;931;962;971;1033;849;624;441;308;
16/06/2024;ES17;1-;1553;1271;1157;686;650;689;584;818;1109;1836;2320;3444;
16/06/2024;ES17;1=;3090;3270;2935;3086;3559;4130;3761;3562;3359;2763;1899;1383;
16/06/2024;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES18;1-;255;212;196;113;87;66;88;117;200;364;550;655;
16/06/2024;ES18;1=;673;621;352;299;426;537;488;475;371;244;157;109;
16/06/2024;ES18;2-;478;356;245;155;159;116;78;105;256;518;781;868;
16/06/2024;ES18;2=;786;651;503;565;754;790;797;693;649;447;284;197;
16/06/2024;ES19;1-;508;438;382;356;275;214;219;302;556;758;958;890;
16/06/2024;ES19;1=;647;585;450;472;610;642;671;692;608;495;441;287;
16/06/2024;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES20;1-;5495;4603;3047;2193;1685;1388;1440;2577;2484;3102;4432;5649;
16/06/2024;ES20;1=;6645;8372;8400;7864;6360;5937;7818;8216;8306;8246;8265;6642;
16/06/2024;ES20;2-;5391;4652;2916;1900;1448;1411;1870;3020;3652;3839;5404;6475;
16/06/2024;ES20;2=;6420;7799;8840;8626;5799;6543;7571;8780;8454;8378;7745;5693;
16/06/2024;ES21;1-;248;151;132;106;81;84;76;156;234;375;528;593;
16/06/2024;ES21;1=;655;615;434;385;493;502;545;558;539;336;252;114;
16/06/2024;ES21;2-;323;245;166;137;130;132;168;155;261;406;745;880;
16/06/2024;ES21;2=;931;860;484;581;752;853;925;925;653;409;292;138;
16/06/2024;ES22;1-;655;524;414;350;262;268;300;256;326;462;575;669;
16/06/2024;ES22;1=;882;863;848;678;721;745;789;776;754;697;589;547;
16/06/2024;ES22;2-;513;419;357;302;232;207;246;252;244;358;482;564;
16/06/2024;ES22;2=;621;643;523;512;437;467;483;493;557;535;469;429;
16/06/2024;ES23;1-;1284;1091;1005;801;704;612;720;567;585;202;66;79;
16/06/2024;ES23;1=;31;47;48;29;1273;1318;1513;1500;1534;1461;1223;1092;
16/06/2024;ES23;2-;1670;1397;1486;1008;867;839;926;722;505;1066;1040;1217;
16/06/2024;ES23;2=;555;715;1195;1381;1183;1269;1319;1302;1315;1294;1125;1046;
16/06/2024;ES24;1-;490;373;345;258;163;133;151;84;153;434;430;482;
16/06/2024;ES24;1=;590;729;587;459;417;457;470;411;445;431;386;351;
16/06/2024;ES24;2-;330;324;309;224;185;174;153;133;185;354;469;547;
16/06/2024;ES24;2=;604;691;567;413;372;390;455;432;416;368;267;246;
16/06/2024;ES25;1-;152;165;179;150;148;77;86;75;61;18;85;128;
16/06/2024;ES25;1=;344;256;137;128;136;161;150;162;165;150;134;143;
16/06/2024;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES26;1-;239;296;268;237;193;173;122;113;85;93;209;279;
16/06/2024;ES26;1=;358;310;223;216;229;233;223;202;240;238;197;185;
16/06/2024;ES26;2-;286;326;290;248;186;178;136;160;101;72;220;344;
16/06/2024;ES26;2=;236;250;309;304;304;302;301;289;312;292;269;237;
16/06/2024;ES27;1-;2556;2451;1838;1341;1231;1229;1311;1001;1294;1374;2177;1983;
16/06/2024;ES27;1=;2660;2641;2697;2544;2420;2582;2416;2403;2705;2492;2190;1785;
16/06/2024;ES27;2-;893;779;665;583;618;601;598;315;138;583;484;16;
16/06/2024;ES27;2=;475;879;815;961;985;986;892;911;863;736;699;543;
16/06/2024;ES28;1-;212;148;114;82;81;137;132;148;245;325;390;448;
16/06/2024;ES28;1=;566;475;345;383;393;438;460;480;367;278;259;114;
16/06/2024;ES28;2-;249;188;143;121;149;249;240;271;355;466;586;682;
16/06/2024;ES28;2=;668;571;432;468;607;674;728;670;603;599;434;249;
16/06/2024;ES29;1-;1449;1075;914;762;638;659;815;690;930;1753;1873;2076;
16/06/2024;ES29;1=;2228;2097;1937;2106;1836;1827;1852;1868;1755;1668;1687;1404;
16/06/2024;ES29;2-;1277;866;709;586;528;500;721;680;813;1047;1160;1365;
16/06/2024;ES29;2=;1741;1725;1473;1310;1364;1629;1605;1709;1857;1774;1520;1360;
16/06/2024;ES30;1-;279;210;163;186;100;94;86;92;186;155;258;308;
16/06/2024;ES30;1=;376;369;311;269;234;275;288;282;306;300;267;204;
16/06/2024;ES30;2-;404;357;297;261;182;149;161;223;248;345;532;590;
16/06/2024;ES30;2=;749;655;581;392;408;447;490;571;674;587;441;294;
16/06/2024;ES31;1-;113;77;64;43;46;41;46;58;56;95;138;161;
16/06/2024;ES31;1=;219;282;202;144;143;160;197;211;201;184;170;100;
16/06/2024;ES31;2-;79;65;64;44;48;45;46;112;79;93;142;181;
16/06/2024;ES31;2=;230;235;222;119;117;155;187;198;215;192;141;99;
16/06/2024;ES32;1-;346;350;273;222;221;196;195;247;299;344;471;542;
16/06/2024;ES32;1=;634;594;507;392;336;413;438;498;475;412;362;293;
16/06/2024;ES32;2-;383;307;248;154;143;127;127;119;147;345;289;283;
16/06/2024;ES32;2=;378;457;422;399;378;331;316;282;294;322;262;295;
16/06/2024;ES33;1-;499;319;178;116;99;130;189;254;280;429;617;860;
16/06/2024;ES33;1=;1011;1037;999;678;621;826;1117;1060;1065;973;667;447;
16/06/2024;ES33;2-;327;207;115;77;52;60;103;169;232;305;374;527;
16/06/2024;ES33;2=;606;705;624;404;390;480;549;639;595;583;398;247;
16/06/2024;ES34;1-;195;193;186;197;169;163;119;146;142;31;264;335;
16/06/2024;ES34;1=;345;342;295;255;262;240;251;289;288;282;211;158;
16/06/2024;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES36;1-;789;640;447;431;408;383;264;242;248;333;551;819;
16/06/2024;ES36;1=;1171;1121;805;922;1132;1030;1141;1124;1082;838;646;457;
16/06/2024;ES36;2-;564;424;298;250;262;294;240;337;398;657;868;1033;
16/06/2024;ES36;2=;1170;1250;867;989;1233;1324;1544;1367;1120;744;479;310;
16/06/2024;ES37;1-;482;353;260;215;234;254;207;259;401;619;779;1009;
16/06/2024;ES37;1=;1000;907;706;773;936;910;842;811;762;585;458;298;
16/06/2024;ES37;2-;454;300;213;169;183;277;328;359;606;853;1050;1184;
16/06/2024;ES37;2=;1404;1345;806;735;924;1189;1268;1252;1031;747;468;272;
16/06/2024;ES38;1-;139;121;50;44;35;24;45;63;96;157;253;346;
16/06/2024;ES38;1=;398;429;397;224;236;281;326;356;396;349;228;171;
16/06/2024;ES38;2-;129;70;54;37;19;33;46;84;114;146;214;318;
16/06/2024;ES38;2=;303;348;252;164;203;266;291;285;256;219;168;102;
16/06/2024;ES39;1-;990;880;526;345;231;181;230;297;375;434;629;840;
16/06/2024;ES39;1=;1214;1531;1767;1711;874;1036;1929;1860;1864;1945;1632;1143;
16/06/2024;ES39;2-;718;698;395;258;127;119;183;274;387;554;810;1105;
16/06/2024;ES39;2=;1478;1639;1727;1470;930;930;1293;1419;1425;1326;1166;894;
16/06/2024;ES40;1-;655;510;269;226;233;244;278;401;642;812;1131;1225;
16/06/2024;ES40;1=;1232;1299;846;983;1218;1350;1368;1397;1143;875;608;518;
16/06/2024;ES40;2-;630;439;353;278;237;311;381;607;1217;1566;1889;1559;
16/06/2024;ES40;2=;1288;1201;844;925;1095;1242;1357;1303;1337;929;681;393;
16/06/2024;ES41;1-;407;326;291;203;228;254;281;345;515;664;848;890;
16/06/2024;ES41;1=;883;856;626;601;712;695;730;702;779;592;526;313;
16/06/2024;ES41;2-;298;251;172;132;132;176;203;245;331;521;584;642;
16/06/2024;ES41;2=;712;701;555;521;611;686;858;818;794;562;493;303;
16/06/2024;ES42;1-;246;227;165;151;144;173;99;132;224;281;366;416;
16/06/2024;ES42;1=;405;376;286;319;380;359;406;381;344;246;202;138;
16/06/2024;ES42;2-;273;194;133;103;95;122;73;95;195;317;631;489;
16/06/2024;ES42;2=;442;526;316;301;410;412;500;578;465;348;189;140;
16/06/2024;ES43;1-;77;51;26;36;29;30;45;50;55;77;146;149;
16/06/2024;ES43;1=;150;157;122;113;87;142;145;162;164;174;99;69;
16/06/2024;ES43;2-;310;233;161;122;108;80;107;104;176;369;288;317;
16/06/2024;ES43;2=;418;427;382;304;310;302;367;376;410;407;322;254;
16/06/2024;ES44;1-;1014;793;617;585;432;411;306;507;640;962;1247;1375;
16/06/2024;ES44;1=;1307;1111;904;1062;1115;1197;1286;1239;988;757;647;452;
16/06/2024;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES45;1-;942;684;491;383;319;335;285;391;625;876;1064;1549;
16/06/2024;ES45;1=;1741;1456;1169;1033;1067;1187;1253;1272;1153;902;731;490;
16/06/2024;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0;
16/06/2024;ES46;1-;261;155;112;101;120;196;198;250;424;572;675;711;
16/06/2024;ES46;1=;664;617;449;453;565;576;594;590;529;483;322;207;
16/06/2024;ES46;2-;294;174;149;109;115;196;198;327;321;444;562;633;
16/06/2024;ES46;2=;734;673;479;460;593;607;692;786;729;599;400;276;
16/06/2024;ES47;1-;379;266;222;173;171;166;149;196;322;406;510;612;
16/06/2024;ES47;1=;593;738;532;513;610;573;634;582;705;601;452;277;
16/06/2024;ES47;2-;385;319;291;237;209;224;226;285;364;506;577;598;
16/06/2024;ES47;2=;654;565;480;498;534;541;536;599;540;420;356;235;
16/06/2024;ES48;1-;326;188;170;114;123;229;225;292;342;490;687;742;
16/06/2024;ES48;1=;842;665;549;507;588;679;701;856;684;592;386;221;
16/06/2024;ES48;2-;262;180;147;116;134;169;160;239;360;512;645;771;
16/06/2024;ES48;2=;698;621;473;450;571;569;662;616;500;462;313;193;
16/06/2024;ES49;1-;304;229;170;116;126;134;172;245;335;455;531;611;
16/06/2024;ES49;1=;776;616;472;439;536;541;575;600;524;504;381;236;
16/06/2024;ES49;2-;217;144;116;69;67;65;73;86;115;133;204;335;
16/06/2024;ES49;2=;412;409;348;214;260;367;451;407;484;368;253;151;
16/06/2024;ES50;1-;247;215;159;142;123;88;71;66;87;102;133;178;
16/06/2024;ES50;1=;281;305;332;263;267;289;318;359;363;342;294;247;
16/06/2024;ES50;2-;173;183;157;123;122;116;95;68;238;232;199;287;
16/06/2024;ES50;2=;275;447;328;295;254;239;361;313;426;302;274;257;
16/06/2024;ES51;1-;140;119;76;67;58;60;50;82;77;111;192;270;
16/06/2024;ES51;1=;321;338;297;197;189;221;236;287;340;335;195;152;
16/06/2024;ES51;2-;105;90;69;52;42;47;58;59;73;113;156;267;
16/06/2024;ES51;2=;272;261;298;161;179;221;208;237;223;210;148;124;
16/06/2024;ES52;1-;217;176;94;73;71;54;59;77;85;157;231;356;
16/06/2024;ES52;1=;443;511;498;363;330;634;1073;613;595;649;416;215;
16/06/2024;ES52;2-;311;220;183;218;183;253;166;203;170;262;365;294;
16/06/2024;ES52;2=;482;655;814;539;497;569;529;442;642;773;521;250;
16/06/2024;ES53;1-;183;156;106;101;77;78;83;74;109;150;135;168;
16/06/2024;ES53;1=;182;205;193;181;180;192;191;185;193;220;173;138;
16/06/2024;ES53;2-;279;277;241;199;180;162;190;162;199;225;301;324;
16/06/2024;ES53;2=;334;332;396;333;370;365;411;400;377;340;305;244;
16/06/2024;ES54;1-;180;115;108;62;48;57;65;79;100;133;178;178;
16/06/2024;ES54;1=;238;216;244;179;182;196;207;198;203;222;161;127;
16/06/2024;ES54;2-;202;153;122;90;58;86;74;70;117;126;180;209;
16/06/2024;ES54;2=;246;237;285;246;245;291;252;248;233;316;215;202;
16/06/2024;ES55;1-;109;77;51;38;29;21;39;62;80;91;147;183;
16/06/2024;ES55;1=;193;221;201;148;142;191;175;220;193;200;194;112;
16/06/2024;ES55;2-;92;55;31;22;31;11;31;43;66;77;103;127;
16/06/2024;ES55;2=;139;177;130;132;100;102;140;122;169;161;141;92;
16/06/2024;ES56;1-;88;61;47;23;43;49;64;67;100;119;169;191;
16/06/2024;ES56;1=;187;163;103;133;125;145;138;166;164;183;98;80;
16/06/2024;ES56;2-;74;48;40;23;30;33;37;57;58;76;94;95;
16/06/2024;ES56;2=;121;111;68;80;73;79;106;115;94;94;84;61;
16/06/2024;ES57;1-;116;58;37;39;46;47;84;163;223;335;436;496;
16/06/2024;ES57;1=;477;465;296;337;450;389;399;452;326;268;197;96;
